sample_id,ml_label,pc1,pc2
vfm_024204,iberian_vessel_fragment,1.2497870869581031,0.43096089773700946
vfm_001587,iberian_vessel_fragment,3.0114067065476795,0.8611896831175828
vfm_152623,iberian_vessel_fragment,-1.6780968584366007,1.0317115325481523
vfm_123221,iberian_vessel_fragment,0.2511592266134544,0.9469691248810187
vfm_021843,iberian_vessel_fragment,-0.9315354666854677,-0.2499179496559383
vfm_163273,iberian_vessel_fragment,0.5882691110109179,1.769622670129695
vfm_003133,iberian_vessel_fragment,3.041858409532518,-1.4056056915404282
vfm_043144,iberian_vessel_fragment,-1.1275849704511163,-0.1328339649060226
vfm_118924,iberian_vessel_fragment,-3.16631904625123,1.365805759526459
vfm_196433,iberian_vessel_fragment,-3.1627446149940726,1.9224961354711558
vfm_113364,iberian_vessel_fragment,2.3892819760458837,1.9509707160852765
ceramicnet_000549,dish_cap,-0.7221637500418558,-1.6286230796648047
vfm_035583,iberian_vessel_fragment,-1.46048544500856,-0.144306969893684
vfm_112090,iberian_vessel_fragment,4.079177328050003,2.5698650448147498
vfm_104132,iberian_vessel_fragment,-0.41518924842956983,-3.026800399804135
vfm_017464,iberian_vessel_fragment,1.830894335663072,2.415271794173656
vfm_032479,iberian_vessel_fragment,-0.08500714400077951,2.451867206844291
vfm_073062,iberian_vessel_fragment,3.1850987457654676,-0.8490538481323072
vfm_158193,iberian_vessel_fragment,0.9235240661199857,-1.9786281100274288
vfm_145944,iberian_vessel_fragment,1.3327617859854697,1.5937231829028788
vfm_021384,iberian_vessel_fragment,-0.17697313139367313,-1.3909440102816197
vfm_134578,iberian_vessel_fragment,1.3027848030475158,0.6668602834174431
vfm_082246,iberian_vessel_fragment,0.2941679789384683,1.133449628355117
vfm_086657,iberian_vessel_fragment,-0.6925716592275241,0.43525261664262627
vfm_161977,iberian_vessel_fragment,-1.2629288106039678,2.4343309669553337
vfm_116202,iberian_vessel_fragment,3.386638764480271,-0.7525088218362288
vfm_077614,iberian_vessel_fragment,3.2179658544785186,-2.5689769059523617
vfm_105294,iberian_vessel_fragment,2.005070391603233,1.579815524098807
vfm_054927,iberian_vessel_fragment,-0.2208454865334784,1.7659480598303727
vfm_030115,iberian_vessel_fragment,0.053976612228656434,0.490683308874227
vfm_058684,iberian_vessel_fragment,-3.805966414429777,0.5276172605101751
vfm_160588,iberian_vessel_fragment,-1.595605086960929,0.8802984795159202
vfm_041185,iberian_vessel_fragment,1.8880341418969617,0.6745754022988881
vfm_076011,iberian_vessel_fragment,0.4428902073412073,-5.2760745587159645
vfm_092876,iberian_vessel_fragment,-1.8299139111423819,-0.032314614084893174
vfm_025312,iberian_vessel_fragment,5.23512802453808,4.695939431793275
vfm_123646,iberian_vessel_fragment,-0.561751258086351,0.9241567521282092
vfm_196682,iberian_vessel_fragment,-4.91226214980135,-2.1765744332524104
vfm_070547,iberian_vessel_fragment,-1.0205548603176942,1.1748501567535412
vfm_051995,iberian_vessel_fragment,1.2172642856999074,0.8148856316533589
vfm_086671,iberian_vessel_fragment,1.2135810088514727,1.4425124966782137
vfm_069499,iberian_vessel_fragment,-5.389798454202934,0.07493062187330701
vfm_164332,iberian_vessel_fragment,-2.699633650850191,0.8420407557471208
vfm_009557,iberian_vessel_fragment,-0.9979324187477648,-2.393199765594923
vfm_038812,iberian_vessel_fragment,-0.3718344387665646,-0.1669886511583076
vfm_057249,iberian_vessel_fragment,3.727490882504022,-1.0842705407120352
vfm_194860,iberian_vessel_fragment,-1.728034689483091,1.1602488808752462
vfm_045253,iberian_vessel_fragment,1.0929244247856587,0.9496926417281298
vfm_073821,iberian_vessel_fragment,0.24921110748580627,0.44769505641027785
vfm_023288,iberian_vessel_fragment,-3.7221782879133167,2.39728985936961
vfm_012794,iberian_vessel_fragment,-0.22939635602110703,-1.5358031582288063
vfm_040247,iberian_vessel_fragment,-0.7382911705393157,0.6592237197413553
vfm_055787,iberian_vessel_fragment,-3.280753461191306,-0.3735687551070389
vfm_140879,iberian_vessel_fragment,1.4382807590907254,1.4405400239937138
vfm_023676,iberian_vessel_fragment,0.3676533546843037,-2.3623945279563627
vfm_045802,iberian_vessel_fragment,0.24765089479001973,1.100545803250084
vfm_085709,iberian_vessel_fragment,-0.722108452498283,1.0352586752993858
vfm_010670,iberian_vessel_fragment,1.6401518134687834,-2.4372480451254597
vfm_076093,iberian_vessel_fragment,2.4746024559976703,1.1988653227781436
vfm_037864,iberian_vessel_fragment,5.614461698120099,-4.551982897377848
vfm_112801,iberian_vessel_fragment,-1.436725595933683,-1.5163303056569437
vfm_096399,iberian_vessel_fragment,1.7251256502679413,0.15995881636649334
vfm_027188,iberian_vessel_fragment,-0.3604351621785901,-2.836337073809575
vfm_187220,iberian_vessel_fragment,-4.646314686114347,3.5878293985753724
vfm_104174,iberian_vessel_fragment,2.773286977716945,0.3752446633071619
vfm_172568,iberian_vessel_fragment,0.6019744400841478,0.2055859762364193
vfm_088434,iberian_vessel_fragment,-3.028748494499587,-0.310537169110203
vfm_068401,iberian_vessel_fragment,-9.027398486161236,0.06735925021992527
vfm_167307,iberian_vessel_fragment,-6.463679995445832,2.482070155209341
vfm_138394,iberian_vessel_fragment,0.5449728797152225,0.8824201748362246
vfm_137963,iberian_vessel_fragment,4.258496392371201,5.0226822181290744
vfm_105876,iberian_vessel_fragment,-0.697074557049981,-3.351608318389644
vfm_037566,iberian_vessel_fragment,-1.6058635549617555,0.43702389154531174
vfm_055203,iberian_vessel_fragment,0.5425892401562504,0.39544776263448905
vfm_083883,iberian_vessel_fragment,1.445348306441045,0.11065895967320565
vfm_167205,iberian_vessel_fragment,-3.0831251556542756,-0.3157460369481509
vfm_093542,iberian_vessel_fragment,-0.2671254090414222,-0.1373241488608185
vfm_054993,iberian_vessel_fragment,-3.312324822995446,-0.8388391662501545
vfm_151672,iberian_vessel_fragment,-1.340388887845754,0.09768066094778008
vfm_040101,iberian_vessel_fragment,-2.0751083073371226,2.695871340458085
vfm_162674,iberian_vessel_fragment,-2.617978975695612,-0.6909063777422877
vfm_036977,iberian_vessel_fragment,1.4969265933874223,1.7392068395790687
vfm_063237,iberian_vessel_fragment,0.34098581566339475,2.256743851888527
vfm_172617,iberian_vessel_fragment,-2.0328182703687268,1.0536456204191347
vfm_163371,iberian_vessel_fragment,-2.5254843227242163,1.488130766798961
vfm_006412,iberian_vessel_fragment,2.3891077576349784,-3.2027385653399674
vfm_062513,iberian_vessel_fragment,2.370046977403812,0.6844104021421895
vfm_134530,iberian_vessel_fragment,-0.7394375623240709,-0.6606460381497835
vfm_170416,iberian_vessel_fragment,1.1456032468628503,-1.1748924121507416
vfm_007196,iberian_vessel_fragment,-2.9102384158182564,-1.3727659817547835
vfm_097574,iberian_vessel_fragment,-0.9952463914911736,-2.623938336650222
vfm_044690,iberian_vessel_fragment,2.9032275959002862,0.9229830882649991
vfm_182223,iberian_vessel_fragment,-4.121563972543953,1.6257764453855115
vfm_103495,iberian_vessel_fragment,-1.7681653545717175,0.7044734611031639
vfm_178192,iberian_vessel_fragment,-3.1018879613998487,0.5116566856163893
vfm_045682,iberian_vessel_fragment,-4.200821342242163,-0.6122080818282736
vfm_021027,iberian_vessel_fragment,-6.01212196710884,-0.9510795558911966
vfm_004477,iberian_vessel_fragment,-0.5536108009768912,-0.8237899652055952
vfm_098567,iberian_vessel_fragment,1.340850724299949,1.7586870448527454
vfm_000239,iberian_vessel_fragment,1.3561566708922828,0.140271799393164
vfm_048247,iberian_vessel_fragment,-3.2099737820992056,-2.4995344569994824
vfm_134607,iberian_vessel_fragment,2.0234340473858916,2.890028807975823
vfm_169201,iberian_vessel_fragment,4.0947652583969765,5.053198860741558
vfm_081742,iberian_vessel_fragment,-1.3023697341688643,0.3495047788988588
vfm_145846,iberian_vessel_fragment,0.255012292057376,1.2519559155655737
vfm_092702,iberian_vessel_fragment,1.5598652158130937,0.2654226228223292
vfm_123911,iberian_vessel_fragment,-5.343670577655498,0.08926685070545598
vfm_187810,iberian_vessel_fragment,-0.8119224209000063,2.138450200750306
vfm_039862,iberian_vessel_fragment,-1.5528507922544605,-0.3995661423982237
vfm_033014,iberian_vessel_fragment,-2.226335352192454,0.3869850804134883
vfm_153827,iberian_vessel_fragment,-1.7811890273481354,-0.5635493432594163
vfm_165915,iberian_vessel_fragment,-0.16181891054490596,1.2065650742532406
vfm_078204,iberian_vessel_fragment,-1.4595267397429748,-0.4977952259879927
vfm_057650,iberian_vessel_fragment,-4.140841795020068,0.3827249798304828
vfm_011996,iberian_vessel_fragment,2.550471765310312,-1.462648563934822
vfm_066384,iberian_vessel_fragment,-1.4944623114322007,0.21580117169987617
vfm_025899,iberian_vessel_fragment,-2.6073830120500348,3.5305880943586043
vfm_150699,iberian_vessel_fragment,-2.4340661326444115,-0.9302422922546786
vfm_193047,iberian_vessel_fragment,-3.178857277336532,3.1472281694312043
vfm_128476,iberian_vessel_fragment,1.1184899240551975,0.6218799060507552
vfm_190414,iberian_vessel_fragment,-2.4302110943870527,-0.06879946202169503
vfm_193170,iberian_vessel_fragment,-8.268283639220567,-1.3284092227441726
vfm_191054,iberian_vessel_fragment,-3.74200966134212,0.9797156676953596
vfm_104545,iberian_vessel_fragment,-0.12612533884872376,-0.17919031788864084
vfm_103401,iberian_vessel_fragment,3.4804124566145096,0.6211704453186042
ceramicnet_000238,dish_body,-1.8914090237307644,-0.48101352951616877
vfm_122132,iberian_vessel_fragment,2.442703796674239,4.415272211794644
vfm_085506,iberian_vessel_fragment,3.0018618770124665,1.8618196262507647
vfm_135185,iberian_vessel_fragment,-0.6984423242109228,-0.9624148813963355
vfm_092642,iberian_vessel_fragment,2.1042433329308277,-0.29078054907129947
vfm_087667,iberian_vessel_fragment,1.818088729131305,-2.1251160860053346
vfm_084054,iberian_vessel_fragment,2.8737468239651545,-2.453605073753938
vfm_048874,iberian_vessel_fragment,-4.496228974527289,1.943649454333331
vfm_149986,iberian_vessel_fragment,-0.48180872048570705,0.14952074582995323
vfm_021219,iberian_vessel_fragment,-1.2229217794446723,1.0969219719589183
vfm_104465,iberian_vessel_fragment,2.101634401530914,-0.9953419691772893
vfm_059591,iberian_vessel_fragment,-0.3691980210994151,0.27969750960424367
vfm_155967,iberian_vessel_fragment,0.3961046346471214,0.9184701271523082
vfm_083149,iberian_vessel_fragment,2.6161864269648705,-2.3792857975565354
vfm_024183,iberian_vessel_fragment,-0.75786579908291,-0.09305006409865574
vfm_037532,iberian_vessel_fragment,0.16998648228577962,0.7695603467416147
vfm_102594,iberian_vessel_fragment,-0.9031203859035852,-0.21008381778745785
vfm_083041,iberian_vessel_fragment,2.2298589465542356,0.9254430980395728
vfm_133841,iberian_vessel_fragment,3.108894446685268,0.19734946019149116
vfm_072717,iberian_vessel_fragment,4.976792353917008,3.2726311175013
vfm_002880,iberian_vessel_fragment,1.669115619550962,-1.0592511200236787
vfm_171936,iberian_vessel_fragment,1.8944312733468602,-2.3408710792822034
vfm_011872,iberian_vessel_fragment,0.8011390263551558,3.085751684834437
vfm_111852,iberian_vessel_fragment,1.8993159119498624,-0.5778245052238044
vfm_190771,iberian_vessel_fragment,-3.3859206342007644,-0.7867532049403015
vfm_140001,iberian_vessel_fragment,1.3125121701772848,1.7557218773340175
vfm_080852,iberian_vessel_fragment,4.307190496153622,-2.285630765477379
vfm_047988,iberian_vessel_fragment,5.13665481612179,2.8671003891370033
vfm_152477,iberian_vessel_fragment,4.652496810558363,4.548283523208287
vfm_192132,iberian_vessel_fragment,-2.7361070536738765,0.04875570481322778
vfm_059364,iberian_vessel_fragment,-2.491916182647356,-1.3752467077447479
vfm_084491,iberian_vessel_fragment,-4.459031950849165,-1.7575625745889936
vfm_038538,iberian_vessel_fragment,0.8977308324412329,-1.3503808940580708
vfm_042734,iberian_vessel_fragment,1.4824769436790461,0.764636883268051
vfm_011869,iberian_vessel_fragment,5.708099165575661,-0.5233864739856527
vfm_064772,iberian_vessel_fragment,1.7871447299226313,-1.1576280201047462
vfm_150108,iberian_vessel_fragment,-0.6175160299296137,0.9820456137078152
vfm_082012,iberian_vessel_fragment,2.630630630991688,-2.61843245161141
vfm_183243,iberian_vessel_fragment,1.6753801583133598,-0.19501479600648394
vfm_091063,iberian_vessel_fragment,0.612742972542507,3.245945316562384
vfm_089767,iberian_vessel_fragment,0.0803115501599285,4.107262815531758
vfm_151373,iberian_vessel_fragment,0.13994310579693583,0.886449342015333
vfm_176736,iberian_vessel_fragment,-1.4631182518913977,-1.708008734717653
vfm_023527,iberian_vessel_fragment,3.6370649682720404,3.4494776616934657
vfm_008051,iberian_vessel_fragment,0.9309310932732229,3.444798764662407
vfm_163316,iberian_vessel_fragment,-0.9531731730374178,-1.6535633274384858
vfm_105444,iberian_vessel_fragment,-0.19298109356976215,-2.536879971718131
vfm_076357,iberian_vessel_fragment,1.2664257744174603,-0.12866122600478014
vfm_144308,iberian_vessel_fragment,-0.14320718394785437,0.9661079729907569
vfm_123863,iberian_vessel_fragment,-10.443225104454124,0.932412702716093
vfm_055637,iberian_vessel_fragment,-0.22089967233024776,2.6946739713553494
vfm_018195,iberian_vessel_fragment,3.914935735947705,-1.976537792548264
vfm_164055,iberian_vessel_fragment,0.23327465148828533,3.3333262002364075
vfm_109282,iberian_vessel_fragment,-3.2090085644897286,2.7363188243760264
vfm_154924,iberian_vessel_fragment,1.6367849370037155,-2.1394065126261843
vfm_157072,iberian_vessel_fragment,-1.7399564084781731,-1.2639010901407894
vfm_160308,iberian_vessel_fragment,0.1868398065499849,1.7713846537393287
vfm_021681,iberian_vessel_fragment,-0.6408016097567748,2.544055530960615
vfm_152467,iberian_vessel_fragment,-2.701459746890973,0.16088114636051032
vfm_062759,iberian_vessel_fragment,3.147852233918922,-0.4869000288679562
vfm_014437,iberian_vessel_fragment,4.341631136847994,1.3373383782519512
vfm_187029,iberian_vessel_fragment,-0.8436592169414334,-1.096825598737284
vfm_157214,iberian_vessel_fragment,-1.7984842880194498,0.5431653725881265
vfm_021460,iberian_vessel_fragment,-2.928981149983404,-2.099534743648703
vfm_010816,iberian_vessel_fragment,2.230083061305999,-2.6754443954273435
vfm_021766,iberian_vessel_fragment,4.32240031218956,-1.7953842900949564
vfm_153279,iberian_vessel_fragment,-3.3579745805707373,1.4861485073158485
vfm_176609,iberian_vessel_fragment,-1.2924800875593427,0.9623066183789518
vfm_009381,iberian_vessel_fragment,-0.8150041093311847,1.1226073616463659
vfm_131683,iberian_vessel_fragment,3.519867002806437,-2.3250881421933265
vfm_097760,iberian_vessel_fragment,1.2111714898279888,2.6517096799264452
vfm_120429,iberian_vessel_fragment,-1.8157036694323434,-0.31143001793296665
vfm_133706,iberian_vessel_fragment,0.7966165172315904,-0.1736027842305172
vfm_093495,iberian_vessel_fragment,-4.551752432118608,-0.44619119939264357
vfm_089820,iberian_vessel_fragment,0.6978022489931749,-1.4107699962452582
vfm_091943,iberian_vessel_fragment,0.22584677192226807,-1.6758162760804198
vfm_071951,iberian_vessel_fragment,2.748001136148115,0.23744798578783427
vfm_086333,iberian_vessel_fragment,-1.964839959595659,2.5845048194942914
vfm_087053,iberian_vessel_fragment,1.8621719641240468,0.7702738103435991
vfm_063524,iberian_vessel_fragment,-4.2679128632137315,-1.9691208949363619
vfm_024225,iberian_vessel_fragment,-0.8058090272452374,-0.3775894753093191
vfm_165377,iberian_vessel_fragment,-0.9052818397730937,2.04864305089782
vfm_048469,iberian_vessel_fragment,-3.1069924731299086,0.0554206299681326
vfm_145559,iberian_vessel_fragment,1.5699974677051287,-1.7485748062597757
vfm_039445,iberian_vessel_fragment,1.9771027283443852,0.3489771525585156
vfm_183609,iberian_vessel_fragment,1.4433234905951131,0.48906145078198937
vfm_176092,iberian_vessel_fragment,-0.9940932533589999,1.4621508864884436
vfm_060741,iberian_vessel_fragment,0.2511866740940052,-0.11175740785291556
vfm_067931,iberian_vessel_fragment,0.745373547656275,1.013751859085338
vfm_137555,iberian_vessel_fragment,0.0366996877185122,-2.4374629611341563
vfm_010562,iberian_vessel_fragment,-0.8669394559187218,1.4978067569638516
vfm_157773,iberian_vessel_fragment,1.2819426634409314,0.31219145540198184
vfm_157403,iberian_vessel_fragment,-2.481415042861138,-0.7913278520746364
vfm_166018,iberian_vessel_fragment,-0.3515576638831864,-1.089561082516443
vfm_044210,iberian_vessel_fragment,2.6349849901603237,-1.4566990015439145
vfm_114400,iberian_vessel_fragment,1.8150980094705391,1.0162965874082512
vfm_094581,iberian_vessel_fragment,-0.4317262194823427,-2.914992271724228
vfm_134680,iberian_vessel_fragment,-1.2280456271110503,-0.9225671863898687
vfm_173334,iberian_vessel_fragment,1.4494828396971706,-0.31150815677487526
vfm_010829,iberian_vessel_fragment,-2.2691679297881855,-1.0087997067146959
vfm_079531,iberian_vessel_fragment,0.9658811464127826,-0.535458433577181
vfm_097486,iberian_vessel_fragment,-0.8820252737665991,-1.379590414044805
vfm_144872,iberian_vessel_fragment,1.1816360885891617,-1.952038498692988
vfm_078966,iberian_vessel_fragment,0.8339462537849999,-0.7020408676708025
vfm_036461,iberian_vessel_fragment,4.102222021001017,0.9710042616554934
vfm_053836,iberian_vessel_fragment,-2.4931523705409555,2.611426271250089
vfm_048909,iberian_vessel_fragment,-1.6707036541785516,1.904551141162043
vfm_165081,iberian_vessel_fragment,-2.257275526267978,0.8379710902497102
vfm_153156,iberian_vessel_fragment,-4.609344391632376,-1.5260855402182707
vfm_071762,iberian_vessel_fragment,2.406416904356769,0.5925267619839997
vfm_148732,iberian_vessel_fragment,2.2677369943382053,0.26379211174292333
vfm_171948,iberian_vessel_fragment,2.9003416650403144,-1.5251824237743106
vfm_020526,iberian_vessel_fragment,-2.1968838710167544,0.2811146086235001
vfm_043516,iberian_vessel_complete,-5.075915925557629,-5.34357679368891
vfm_102520,iberian_vessel_fragment,0.8857209849662964,-0.6523400223403921
vfm_015623,iberian_vessel_fragment,-2.6524581307059734,1.1340659799651156
vfm_068178,iberian_vessel_fragment,1.4393908358863299,1.0627933663942892
vfm_184541,iberian_vessel_fragment,2.9392940368892724,1.1130200241396575
vfm_138906,iberian_vessel_fragment,3.491478873399843,-1.8762380154048461
vfm_006805,iberian_vessel_fragment,1.6692352983307832,2.8811894137017795
vfm_078765,iberian_vessel_fragment,0.8141063532559561,3.060908281890639
vfm_016742,iberian_vessel_fragment,-0.7417057441659209,-1.3879584090666552
vfm_144215,iberian_vessel_fragment,-0.07091587108878393,-3.6121448488164414
vfm_016893,iberian_vessel_fragment,-1.957820432159057,0.6516765812015054
vfm_185606,iberian_vessel_fragment,-1.4147129833721623,0.8135457850309868
vfm_082574,iberian_vessel_fragment,0.7802464017869178,1.7446363650961676
vfm_052410,iberian_vessel_fragment,1.5628572233569558,-1.5267118655221597
vfm_107863,iberian_vessel_fragment,-1.6233380694310038,-2.0022534236634635
vfm_146952,iberian_vessel_fragment,-0.4100849743845989,1.5411232299028077
vfm_108336,iberian_vessel_fragment,3.353478091742818,0.31870536437342306
vfm_111957,iberian_vessel_fragment,2.3766715223909665,1.8118937268130773
vfm_112962,iberian_vessel_fragment,-2.563306845797983,-0.09909285397538423
vfm_044802,iberian_vessel_fragment,-6.493286798875513,-1.0908608439606136
vfm_109919,iberian_vessel_fragment,4.182979097527359,-0.8232479879345633
vfm_045755,iberian_vessel_fragment,-0.6968289726444861,0.8770367782056453
vfm_190395,iberian_vessel_fragment,-2.4808968733463197,-0.08833433520613616
vfm_039343,iberian_vessel_fragment,1.426797830351272,0.3822006622842183
vfm_178194,iberian_vessel_fragment,-7.019047878866243,0.9968961957223278
vfm_126120,iberian_vessel_fragment,2.234239379764448,-1.2720227600967389
vfm_179384,iberian_vessel_fragment,-0.9983661872224687,0.2240632109409232
vfm_106720,iberian_vessel_fragment,3.916273670080353,3.960903051846439
vfm_024388,iberian_vessel_fragment,0.30792031505949596,3.3524042543262196
vfm_086914,iberian_vessel_fragment,-2.640593693161633,0.9825797387433921
vfm_054611,iberian_vessel_fragment,-1.573856644107819,0.236392832958502
vfm_059847,iberian_vessel_fragment,-0.831212246782877,-0.300193074154897
vfm_171910,iberian_vessel_fragment,0.44471074290018225,-1.0648228983481067
vfm_147559,iberian_vessel_fragment,-3.5568813340806638,-3.2931866240521805
vfm_044061,iberian_vessel_fragment,1.066521654154264,0.20641319428367955
vfm_087968,iberian_vessel_fragment,4.410987453016537,1.0161459331839966
vfm_017271,iberian_vessel_fragment,-0.7543112902051025,-0.2121014751863177
vfm_047029,iberian_vessel_fragment,-0.9071750239699268,-0.013041813682366548
vfm_023907,iberian_vessel_fragment,-2.2211862415017403,2.011302708161768
vfm_131016,iberian_vessel_fragment,3.9210982067194897,0.5903133490524426
vfm_153101,iberian_vessel_fragment,-3.328694397632086,0.6875460047796815
vfm_009878,iberian_vessel_fragment,2.1441221739161103,2.062243214546263
vfm_049501,iberian_vessel_fragment,0.41843231811384546,0.11004218262007676
vfm_000540,iberian_vessel_fragment,4.848649409996163,0.40484874274048344
vfm_069041,iberian_vessel_fragment,-2.0407040659047917,0.8743444893082892
vfm_179656,iberian_vessel_fragment,-2.502277609028398,-3.7965954698874635
vfm_117503,iberian_vessel_fragment,1.1815215762936884,0.6776333515322656
vfm_154094,iberian_vessel_fragment,-0.7080119397628584,1.6648227747703206
vfm_170646,iberian_vessel_fragment,1.35110311713988,-2.0899205717874945
vfm_021876,iberian_vessel_fragment,0.4274326403197108,-2.3108359275195434
vfm_048757,iberian_vessel_fragment,-1.534586620895628,-1.1165006461413927
vfm_152958,iberian_vessel_fragment,-2.472937888733596,-1.174469608036491
vfm_023697,iberian_vessel_fragment,1.0750297571547893,2.5306212336756175
vfm_164355,iberian_vessel_fragment,-13.363925234586752,-0.043745131650950835
vfm_153188,iberian_vessel_fragment,3.6893474943506193,2.3812358298663505
vfm_160016,iberian_vessel_fragment,-0.6509171774271122,-0.49316343706259635
vfm_010925,iberian_vessel_fragment,0.8901325089244229,-0.03779979106468359
vfm_144094,iberian_vessel_fragment,-4.351381353570443,-2.0228608889772293
vfm_025036,iberian_vessel_fragment,2.9493447366046017,0.34871021171613814
vfm_050731,iberian_vessel_fragment,0.9902580376775242,-0.21343692043865792
vfm_134379,iberian_vessel_fragment,1.2883024925353124,-1.317400352929556
vfm_083718,iberian_vessel_fragment,2.446895396516197,1.2353832531694813
vfm_156622,iberian_vessel_fragment,-2.8348710164395894,-2.4227369520505184
vfm_191065,iberian_vessel_fragment,-8.212344777922402,-0.7711036337002306
vfm_161381,iberian_vessel_fragment,-5.9674785497619744,-2.7933783887236676
vfm_055129,iberian_vessel_fragment,2.143584844870775,2.073226122987906
vfm_043015,iberian_vessel_fragment,-0.2885107786748463,1.443892503689742
vfm_012444,iberian_vessel_fragment,1.5863600252924093,-1.299772282351218
vfm_162369,iberian_vessel_fragment,-8.200309974118591,0.7895803783436357
vfm_047772,iberian_vessel_fragment,1.6837585723236135,-3.487004773064852
vfm_172792,iberian_vessel_fragment,0.8622313238458755,1.5433736314982516
vfm_173837,iberian_vessel_fragment,0.5090346607844076,-1.0708458035073516
vfm_036712,iberian_vessel_fragment,0.9816856201032628,2.383629840248755
vfm_041316,iberian_vessel_fragment,-0.8132069669118598,-2.5812480920451564
vfm_012474,iberian_vessel_fragment,-1.1451058834478292,-2.86741984659717
vfm_160748,iberian_vessel_fragment,-0.9299171543930566,0.4808625949550418
